date,open,high,low,close,volume,amount,stock_code,stock_name,market
2019-02-18,293.5,299.4,293.5,297.92,13060808,4091163922.0,HK.00700,腾讯控股,HK
2019-02-19,299.77,301.61,295.16,295.16,10098746,3163775165.0,HK.00700,腾讯控股,HK
2019-02-20,298.11,301.98,293.31,299.03,18552193,5818048432.0,HK.00700,腾讯控股,HK
2019-02-21,297.19,301.61,297.0,301.06,12803123,4030786255.0,HK.00700,腾讯控股,HK
2019-02-22,296.63,301.8,296.45,301.8,14911178,4681282967.0,HK.00700,腾讯控股,HK
2019-02-25,305.48,306.22,299.58,301.61,18634317,5912942465.0,HK.00700,腾讯控股,HK
2019-02-26,302.72,302.9,297.92,300.87,15000138,4735880361.0,HK.00700,腾讯控股,HK
2019-02-27,300.87,302.53,297.19,298.29,17122675,5390927144.0,HK.00700,腾讯控股,HK
2019-02-28,299.95,300.5,293.13,294.24,20311208,6329897503.0,HK.00700,腾讯控股,HK
2019-03-01,295.71,299.03,292.02,294.61,18448569,5722453946.0,HK.00700,腾讯控股,HK
2019-03-04,295.34,306.04,293.5,304.38,31012481,9821268427.0,HK.00700,腾讯控股,HK
2019-03-05,303.45,318.39,301.61,317.84,39727932,13043053298.0,HK.00700,腾讯控股,HK
2019-03-06,321.34,325.76,315.81,318.39,32406240,10930087464.0,HK.00700,腾讯控股,HK
2019-03-07,318.2,318.2,310.28,312.12,18734722,6162720405.0,HK.00700,腾讯控股,HK
2019-03-08,305.48,308.8,301.06,304.56,28059380,8983966614.0,HK.00700,腾讯控股,HK
2019-03-11,307.33,313.41,304.93,311.75,19951709,6488061950.0,HK.00700,腾讯控股,HK
2019-03-12,319.31,319.31,315.07,317.47,17771407,5904137495.0,HK.00700,腾讯控股,HK
2019-03-13,315.07,317.1,312.86,315.07,13147105,4341801006.0,HK.00700,腾讯控股,HK
2019-03-14,315.07,317.1,313.04,314.33,13075152,4315513687.0,HK.00700,腾讯控股,HK
2019-03-15,315.25,319.86,313.96,315.62,17436405,5789434596.0,HK.00700,腾讯控股,HK
2019-03-18,317.65,324.66,317.28,324.66,21134312,7136919998.0,HK.00700,腾讯控股,HK
2019-03-19,323.37,325.76,322.26,325.76,16700135,5670966334.0,HK.00700,腾讯控股,HK
2019-03-20,325.21,326.87,323.0,325.76,17532662,5967971301.0,HK.00700,腾讯控股,HK
2019-03-21,323.92,326.32,318.2,319.31,22972085,7770308719.0,HK.00700,腾讯控股,HK
2019-03-22,319.31,325.4,314.33,321.15,27573986,9230951485.0,HK.00700,腾讯控股,HK
2019-03-25,309.91,313.04,308.99,310.83,22617997,7382934053.0,HK.00700,腾讯控股,HK
2019-03-26,310.65,312.86,304.56,308.62,17602860,5696478020.0,HK.00700,腾讯控股,HK
2019-03-27,307.33,314.7,307.33,311.57,14740781,4821531858.0,HK.00700,腾讯控股,HK
2019-03-28,310.09,311.38,308.06,311.01,11904790,3870676291.0,HK.00700,腾讯控股,HK
2019-03-29,312.86,318.2,311.01,317.47,19095863,6332375791.0,HK.00700,腾讯控股,HK
2019-04-01,323.74,323.92,320.97,321.15,16053195,5418350388.0,HK.00700,腾讯控股,HK
2019-04-02,325.76,325.76,321.52,322.08,14530539,4925996946.0,HK.00700,腾讯控股,HK
2019-04-03,327.61,334.43,324.84,333.14,30008584,10383265844.0,HK.00700,腾讯控股,HK
2019-04-04,331.29,334.61,328.53,331.29,14865868,5152333848.0,HK.00700,腾讯控股,HK
2019-04-08,334.98,336.46,331.66,335.17,17634632,6167662465.0,HK.00700,腾讯控股,HK
2019-04-09,331.11,338.49,331.11,338.3,15816027,5557487008.0,HK.00700,腾讯控股,HK
2019-04-10,337.75,343.65,334.8,343.09,16870949,6007119835.0,HK.00700,腾讯控股,HK
2019-04-11,349.73,353.79,345.12,345.49,36449856,13284195172.0,HK.00700,腾讯控股,HK
2019-04-12,344.2,347.7,341.8,347.7,13875452,4991303400.0,HK.00700,腾讯控股,HK
2019-04-15,349.36,351.94,342.54,342.54,15187914,5514307466.0,HK.00700,腾讯控股,HK
2019-04-16,344.2,347.89,339.59,347.52,14128344,5095319856.0,HK.00700,腾讯控股,HK
2019-04-17,347.52,351.39,346.6,349.36,13869638,5062095341.0,HK.00700,腾讯控股,HK
2019-04-18,346.97,349.36,342.91,345.68,14256251,5145434897.0,HK.00700,腾讯控股,HK
2019-04-23,345.86,349.36,343.28,346.97,14437554,5217915695.0,HK.00700,腾讯控股,HK
2019-04-24,351.39,351.39,344.2,346.97,16509798,5986178747.0,HK.00700,腾讯控股,HK
2019-04-25,344.2,345.86,337.38,337.56,16861514,6021221632.0,HK.00700,腾讯控股,HK
2019-04-26,334.98,340.33,334.98,338.67,13978822,4938041091.0,HK.00700,腾讯控股,HK
2019-04-29,338.67,345.86,338.67,344.75,14591273,5228427930.0,HK.00700,腾讯控股,HK
2019-04-30,340.51,344.57,339.04,342.36,10475788,3741571133.0,HK.00700,腾讯控股,HK
2019-05-02,344.2,345.49,338.67,345.49,9812477,3526526223.0,HK.00700,腾讯控股,HK
2019-05-03,341.62,343.83,339.22,342.17,10480815,3740555282.0,HK.00700,腾讯控股,HK
2019-05-06,328.53,332.59,325.95,330.93,24653357,8502209891.0,HK.00700,腾讯控股,HK
2019-05-07,331.48,336.09,329.45,335.72,18752451,6520233601.0,HK.00700,腾讯控股,HK
2019-05-08,334.06,348.81,331.66,339.41,37124257,13250930557.0,HK.00700,腾讯控股,HK
2019-05-09,339.41,341.99,330.93,330.93,21479007,7532670392.0,HK.00700,腾讯控股,HK
2019-05-10,332.59,342.17,330.37,336.83,28121135,9912397254.0,HK.00700,腾讯控股,HK
2019-05-14,324.84,332.22,324.84,326.32,28738931,9857015323.0,HK.00700,腾讯控股,HK
2019-05-15,329.27,333.51,328.71,329.45,17730291,6132263436.0,HK.00700,腾讯控股,HK
2019-05-16,323.0,331.29,321.71,321.71,24949534,8501845781.0,HK.00700,腾讯控股,HK
2019-05-17,324.1,324.47,312.86,313.6,24881332,8239772522.0,HK.00700,腾讯控股,HK
2019-05-20,307.88,310.65,300.87,300.87,29149180,9297999013.0,HK.00700,腾讯控股,HK
2019-05-21,297.92,306.59,296.08,300.14,24652776,7771755441.0,HK.00700,腾讯控股,HK
2019-05-22,298.66,301.43,296.45,298.11,20846914,6522111339.0,HK.00700,腾讯控股,HK
2019-05-23,294.42,295.9,283.54,286.12,40111365,12126643919.0,HK.00700,腾讯控股,HK
2019-05-24,287.78,292.39,284.83,285.02,23218704,7014140085.0,HK.00700,腾讯控股,HK
2019-05-27,281.88,288.52,277.64,284.1,21475334,6385055385.0,HK.00700,腾讯控股,HK
2019-05-28,284.28,292.02,283.91,285.76,31415269,9491383313.0,HK.00700,腾讯控股,HK
2019-05-29,281.7,287.6,281.7,282.44,21664567,6473337286.0,HK.00700,腾讯控股,HK
2019-05-30,285.57,286.12,282.07,284.65,14094124,4209044214.0,HK.00700,腾讯控股,HK
2019-05-31,284.28,291.29,284.1,286.12,20589223,6217440942.0,HK.00700,腾讯控股,HK
2019-06-03,289.63,293.13,287.23,293.13,22152021,6760631961.0,HK.00700,腾讯控股,HK
2019-06-04,292.58,293.13,286.31,287.23,21332098,6463610662.0,HK.00700,腾讯控股,HK
2019-06-05,294.61,295.16,287.78,290.73,19816781,6064231043.0,HK.00700,腾讯控股,HK
2019-06-06,291.66,292.39,286.12,290.18,13443284,4085969327.0,HK.00700,腾讯控股,HK
2019-06-10,294.42,302.53,293.68,301.8,25913416,8113846027.0,HK.00700,腾讯控股,HK
2019-06-11,302.35,303.64,300.14,303.27,19379994,6137007659.0,HK.00700,腾讯控股,HK
2019-06-12,300.69,301.06,294.61,296.63,19025203,5936348986.0,HK.00700,腾讯控股,HK
2019-06-13,294.79,295.34,287.23,293.68,22042609,6729569803.0,HK.00700,腾讯控股,HK
2019-06-14,294.05,296.08,289.07,289.81,15258400,4661192785.0,HK.00700,腾讯控股,HK
2019-06-17,291.47,294.79,288.52,288.89,11490936,3510587889.0,HK.00700,腾讯控股,HK
2019-06-18,292.58,295.71,289.81,293.5,12984768,3993180293.0,HK.00700,腾讯控股,HK
2019-06-19,302.72,306.22,300.87,305.67,25556021,8139397612.0,HK.00700,腾讯控股,HK
2019-06-20,307.33,311.94,306.4,311.94,20855929,6770775334.0,HK.00700,腾讯控股,HK
2019-06-21,315.07,315.07,307.33,312.3,21815812,7094849292.0,HK.00700,腾讯控股,HK
2019-06-24,312.49,315.07,310.46,313.6,11550693,3780729417.0,HK.00700,腾讯控股,HK
2019-06-25,311.94,312.67,306.4,307.7,12440735,4011742346.0,HK.00700,腾讯控股,HK
2019-06-26,301.8,308.8,301.8,307.33,11564102,3714297228.0,HK.00700,腾讯控股,HK
2019-06-27,308.62,312.49,308.62,310.83,12246541,3983295855.0,HK.00700,腾讯控股,HK
2019-06-28,311.01,311.01,306.96,310.65,13856816,4486460590.0,HK.00700,腾讯控股,HK
2019-07-02,324.66,324.66,317.65,319.68,24419090,8168546498.0,HK.00700,腾讯控股,HK
2019-07-03,317.28,318.2,314.89,317.84,11241049,3719795029.0,HK.00700,腾讯控股,HK
2019-07-04,318.39,321.34,316.73,317.47,7391211,2459936995.0,HK.00700,腾讯控股,HK
2019-07-05,317.47,318.39,315.25,317.28,5561515,1843366892.0,HK.00700,腾讯控股,HK
2019-07-08,312.86,313.6,309.17,309.17,10873681,3534557483.0,HK.00700,腾讯控股,HK
2019-07-09,308.62,309.54,305.48,308.99,10476918,3374651001.0,HK.00700,腾讯控股,HK
2019-07-10,310.09,315.07,310.09,314.52,13956224,4563796547.0,HK.00700,腾讯控股,HK
2019-07-11,314.33,318.2,313.78,314.89,9662368,3190017193.0,HK.00700,腾讯控股,HK
2019-07-12,317.47,317.47,312.67,312.86,8989449,2953632279.0,HK.00700,腾讯控股,HK
2019-07-15,313.78,318.2,308.06,318.2,12810528,4215986943.0,HK.00700,腾讯控股,HK
2019-07-16,321.71,321.71,318.39,319.86,11301866,3779418917.0,HK.00700,腾讯控股,HK
2019-07-17,317.1,321.52,316.18,320.42,10469938,3501691998.0,HK.00700,腾讯控股,HK
2019-07-18,317.47,318.57,314.33,314.33,11378575,3757011149.0,HK.00700,腾讯控股,HK
2019-07-19,315.62,320.23,315.44,319.13,8737509,2906693200.0,HK.00700,腾讯控股,HK
2019-07-22,316.55,318.76,313.6,315.25,9409520,3112721915.0,HK.00700,腾讯控股,HK
2019-07-23,315.07,317.84,313.78,316.18,9505555,3142831300.0,HK.00700,腾讯控股,HK
2019-07-24,320.23,326.69,318.57,322.63,19256511,6515566237.0,HK.00700,腾讯控股,HK
2019-07-25,327.61,329.64,325.58,328.9,15119235,5179207092.0,HK.00700,腾讯控股,HK
2019-07-26,327.24,332.22,326.13,326.87,12640204,4344555222.0,HK.00700,腾讯控股,HK
2019-07-29,324.66,329.64,324.66,328.71,12236204,4183616070.0,HK.00700,腾讯控股,HK
2019-07-30,328.53,333.88,327.79,329.64,11434509,3950412663.0,HK.00700,腾讯控股,HK
2019-07-31,325.76,328.9,323.92,325.03,11385213,3879221191.0,HK.00700,腾讯控股,HK
2019-08-01,328.9,330.19,324.84,326.69,13427546,4587539699.0,HK.00700,腾讯控股,HK
2019-08-02,318.39,319.31,313.04,313.6,27420737,9073260283.0,HK.00700,腾讯控股,HK
2019-08-05,308.25,309.17,299.58,299.58,33152678,10513301759.0,HK.00700,腾讯控股,HK
2019-08-06,289.81,300.87,288.15,296.45,33906146,10451657902.0,HK.00700,腾讯控股,HK
2019-08-07,296.45,300.87,295.34,297.74,16437533,5138012322.0,HK.00700,腾讯控股,HK
2019-08-08,299.95,304.75,299.58,301.24,16770108,5309719627.0,HK.00700,腾讯控股,HK
2019-08-09,305.11,305.48,297.56,297.56,14909037,4706602921.0,HK.00700,腾讯控股,HK
2019-08-12,298.11,302.72,297.92,299.03,13389671,4221060384.0,HK.00700,腾讯控股,HK
2019-08-13,295.71,298.48,293.5,293.5,14267315,4423927576.0,HK.00700,腾讯控股,HK
2019-08-14,301.8,303.64,296.63,299.03,18963640,5965908579.0,HK.00700,腾讯控股,HK
2019-08-15,286.86,294.24,285.94,290.18,32552540,9895034966.0,HK.00700,腾讯控股,HK
2019-08-16,287.23,289.26,286.12,286.49,25743178,7767201512.0,HK.00700,腾讯控股,HK
2019-08-19,290.55,297.56,290.55,296.08,23648117,7295116441.0,HK.00700,腾讯控股,HK
2019-08-20,296.45,298.85,292.95,292.95,16832205,5228254372.0,HK.00700,腾讯控股,HK
2019-08-21,292.58,295.53,292.02,292.21,11312368,3482796376.0,HK.00700,腾讯控股,HK
2019-08-22,294.42,294.97,290.73,290.73,11417185,3500663201.0,HK.00700,腾讯控股,HK
2019-08-23,291.1,295.34,289.81,293.68,12801740,3934540258.0,HK.00700,腾讯控股,HK
2019-08-26,283.36,286.12,281.15,286.12,24692419,7357052008.0,HK.00700,腾讯控股,HK
2019-08-27,284.28,287.78,284.28,286.31,19437710,5840462429.0,HK.00700,腾讯控股,HK
2019-08-28,285.57,287.05,278.75,279.67,24553459,7284578438.0,HK.00700,腾讯控股,HK
2019-08-29,278.75,281.15,273.4,280.78,27152930,7939547520.0,HK.00700,腾讯控股,HK
2019-08-30,287.05,287.23,281.51,285.02,21063596,6310685048.0,HK.00700,腾讯控股,HK
2019-09-02,287.6,291.29,285.2,290.92,18394592,5590193400.0,HK.00700,腾讯控股,HK
2019-09-03,292.58,293.31,288.34,289.07,15146225,4620753398.0,HK.00700,腾讯控股,HK
2019-09-04,292.76,300.69,292.58,300.14,24230903,7563170037.0,HK.00700,腾讯控股,HK
2019-09-05,303.64,304.56,295.16,300.32,19662054,6199532434.0,HK.00700,腾讯控股,HK
2019-09-06,302.72,303.64,298.66,302.16,14586179,4603844517.0,HK.00700,腾讯控股,HK
2019-09-09,304.38,304.56,299.03,301.24,9552233,3014472256.0,HK.00700,腾讯控股,HK
2019-09-10,302.72,303.64,297.92,299.21,11581521,3637771460.0,HK.00700,腾讯控股,HK
2019-09-11,299.95,306.22,298.48,304.56,17133818,5437022615.0,HK.00700,腾讯控股,HK
2019-09-12,308.43,309.17,305.67,307.7,16599323,5348208279.0,HK.00700,腾讯控股,HK
2019-09-13,308.25,308.8,305.11,307.88,10778707,3471327889.0,HK.00700,腾讯控股,HK
2019-09-16,304.56,305.11,298.85,305.11,25353502,8009399145.0,HK.00700,腾讯控股,HK
2019-09-17,301.98,304.01,299.58,302.35,10007737,3165507935.0,HK.00700,腾讯控股,HK
2019-09-18,302.72,304.19,300.5,301.8,7957220,2516701392.0,HK.00700,腾讯控股,HK
2019-09-19,301.43,301.98,297.19,297.56,10237962,3203338854.0,HK.00700,腾讯控股,HK
2019-09-20,299.77,299.77,293.68,296.82,20916427,6502176620.0,HK.00700,腾讯控股,HK
2019-09-23,295.71,297.56,294.61,295.16,9011788,2795298150.0,HK.00700,腾讯控股,HK
2019-09-24,294.42,297.37,293.68,294.97,11627642,3601237434.0,HK.00700,腾讯控股,HK
2019-09-25,290.73,292.02,287.97,288.34,18911618,5744797132.0,HK.00700,腾讯控股,HK
2019-09-26,294.79,294.79,289.81,292.02,13500752,4134843194.0,HK.00700,腾讯控股,HK
2019-09-27,289.81,291.1,288.52,289.26,11739409,3571077596.0,HK.00700,腾讯控股,HK
2019-09-30,284.28,292.02,283.73,290.0,15934768,4828990920.0,HK.00700,腾讯控股,HK
2019-10-02,283.54,286.68,283.54,285.2,18747230,5617417403.0,HK.00700,腾讯控股,HK
2019-10-03,283.54,286.12,282.44,285.39,17167063,5127169521.0,HK.00700,腾讯控股,HK
2019-10-04,286.86,287.05,280.59,283.17,13679086,4081176105.0,HK.00700,腾讯控股,HK
2019-10-08,282.44,287.6,282.44,284.1,16578055,4966541576.0,HK.00700,腾讯控股,HK
2019-10-09,282.07,283.54,278.93,278.93,19188795,5663482515.0,HK.00700,腾讯控股,HK
2019-10-10,280.04,282.99,278.2,279.49,17884592,5263090747.0,HK.00700,腾讯控股,HK
2019-10-11,284.28,287.97,283.36,285.02,21267433,6368323555.0,HK.00700,腾讯控股,HK
2019-10-14,287.05,290.36,284.28,288.15,26047023,7880529728.0,HK.00700,腾讯控股,HK
2019-10-15,289.26,291.29,287.6,288.71,15406449,4679498788.0,HK.00700,腾讯控股,HK
2019-10-16,289.81,291.66,287.97,290.73,15135986,4604688877.0,HK.00700,腾讯控股,HK
2019-10-17,292.39,292.39,288.34,290.73,11215555,3422301916.0,HK.00700,腾讯控股,HK
2019-10-18,291.66,293.68,290.0,290.73,10744058,3288989931.0,HK.00700,腾讯控股,HK
2019-10-21,289.44,290.0,285.02,285.02,15129446,4557080047.0,HK.00700,腾讯控股,HK
2019-10-22,285.2,287.78,285.02,287.6,11334127,3410907451.0,HK.00700,腾讯控股,HK
2019-10-23,285.02,285.94,280.22,280.59,21538363,6383619077.0,HK.00700,腾讯控股,HK
2019-10-24,279.67,281.15,277.46,279.67,20038389,5883604804.0,HK.00700,腾讯控股,HK
2019-10-25,280.96,280.96,277.46,277.46,17128370,5031021493.0,HK.00700,腾讯控股,HK
2019-10-28,277.27,283.91,277.09,282.44,19103165,5645180904.0,HK.00700,腾讯控股,HK
2019-10-29,283.36,284.1,277.83,277.83,21616549,6356999042.0,HK.00700,腾讯控股,HK
2019-10-30,276.91,280.04,275.61,277.09,14313348,4172787288.0,HK.00700,腾讯控股,HK
2019-10-31,281.51,282.44,279.12,281.33,17472933,5166392180.0,HK.00700,腾讯控股,HK
2019-11-01,280.22,282.62,279.49,282.07,11286044,3339565887.0,HK.00700,腾讯控股,HK
2019-11-04,282.44,287.78,282.44,287.6,16028571,4807694209.0,HK.00700,腾讯控股,HK
2019-11-05,289.81,293.5,287.41,292.58,24676428,7542584961.0,HK.00700,腾讯控股,HK
2019-11-06,292.76,294.24,290.92,293.5,13482091,4143667770.0,HK.00700,腾讯控股,HK
2019-11-07,292.58,293.13,286.86,293.13,16850153,5127356241.0,HK.00700,腾讯控股,HK
2019-11-08,294.42,294.61,286.31,287.23,18067772,5480660595.0,HK.00700,腾讯控股,HK
2019-11-11,287.05,287.23,282.44,283.36,16365891,4894795043.0,HK.00700,腾讯控股,HK
2019-11-12,286.49,290.0,285.39,290.0,17256656,5222699004.0,HK.00700,腾讯控股,HK
2019-11-13,291.29,291.29,285.57,287.41,17278483,5227068938.0,HK.00700,腾讯控股,HK
2019-11-14,280.59,284.1,278.75,280.41,27868467,8224633979.0,HK.00700,腾讯控股,HK
2019-11-15,283.36,283.36,279.49,280.59,14739294,4345687452.0,HK.00700,腾讯控股,HK
2019-11-18,282.44,289.81,281.33,289.81,27972565,8414867076.0,HK.00700,腾讯控股,HK
2019-11-19,292.58,295.9,290.18,295.9,26725465,8239053863.0,HK.00700,腾讯控股,HK
2019-11-20,294.97,296.82,292.21,294.97,14909403,4611201163.0,HK.00700,腾讯控股,HK
2019-11-21,291.66,291.66,287.97,289.26,14475422,4398236280.0,HK.00700,腾讯控股,HK
2019-11-22,292.02,293.31,289.81,293.13,11568974,3539689672.0,HK.00700,腾讯控股,HK
2019-11-25,300.69,300.69,297.0,297.92,19446760,6089196502.0,HK.00700,腾讯控股,HK
2019-11-26,299.95,300.87,293.31,294.97,31933513,9906385299.0,HK.00700,腾讯控股,HK
2019-11-27,296.26,297.92,293.5,294.42,12162409,3768125213.0,HK.00700,腾讯控股,HK
2019-11-28,294.42,299.21,293.13,297.19,19734632,6143782781.0,HK.00700,腾讯控股,HK
2019-11-29,293.68,294.61,288.89,291.47,14979083,4574323753.0,HK.00700,腾讯控股,HK
2019-12-02,294.42,294.42,291.29,292.58,11059961,3397967761.0,HK.00700,腾讯控股,HK
2019-12-03,288.89,292.21,286.68,290.73,13815127,4208497830.0,HK.00700,腾讯控股,HK
2019-12-04,287.78,289.26,285.57,288.52,13302146,4022568236.0,HK.00700,腾讯控股,HK
2019-12-05,293.13,293.13,288.89,289.81,12689356,3864651979.0,HK.00700,腾讯控股,HK
2019-12-06,293.13,295.71,291.84,294.97,16964154,5238554718.0,HK.00700,腾讯控股,HK
2019-12-09,294.42,297.0,293.31,295.53,10673634,3308435630.0,HK.00700,腾讯控股,HK
2019-12-10,292.76,297.92,292.39,296.08,11359787,3524940567.0,HK.00700,腾讯控股,HK
2019-12-11,298.11,299.4,296.26,299.03,13598179,4250639878.0,HK.00700,腾讯控股,HK
2019-12-12,303.45,309.54,302.35,307.33,36103982,11583726569.0,HK.00700,腾讯控股,HK
2019-12-13,317.47,319.13,314.33,318.39,35566183,11765587571.0,HK.00700,腾讯控股,HK
2019-12-16,320.05,321.52,315.62,317.28,20869800,6947055913.0,HK.00700,腾讯控股,HK
2019-12-17,325.03,329.45,320.6,327.79,35316962,12019056598.0,HK.00700,腾讯控股,HK
2019-12-18,335.9,335.9,329.64,333.69,34235791,11872884068.0,HK.00700,腾讯控股,HK
2019-12-19,330.93,331.85,327.05,331.85,20004343,6887291197.0,HK.00700,腾讯控股,HK
2019-12-20,334.06,334.06,328.71,331.48,23492468,8117618492.0,HK.00700,腾讯控股,HK
2019-12-23,334.06,334.06,330.19,333.88,12661457,4391275517.0,HK.00700,腾讯控股,HK
2019-12-24,334.98,335.72,332.95,332.95,6899655,2403547632.0,HK.00700,腾讯控股,HK
2019-12-27,334.8,340.88,334.24,339.59,20805905,7351190589.0,HK.00700,腾讯控股,HK
2019-12-30,337.19,340.14,337.01,338.85,15543231,5486565140.0,HK.00700,腾讯控股,HK
2019-12-31,334.98,336.09,330.93,331.85,11258301,3909899396.0,HK.00700,腾讯控股,HK
2020-01-02,332.03,340.33,331.85,338.12,15177007,5339844488.0,HK.00700,腾讯控股,HK
2020-01-03,343.28,345.12,337.01,338.67,16611180,5894345016.0,HK.00700,腾讯控股,HK
2020-01-06,335.9,335.9,331.66,333.51,13150862,4579164268.0,HK.00700,腾讯控股,HK
2020-01-07,336.64,343.09,335.9,341.07,19185596,6807794524.0,HK.00700,腾讯控股,HK
2020-01-08,338.12,341.25,335.17,337.75,16845541,5939016088.0,HK.00700,腾讯控股,HK
2020-01-09,345.12,345.12,342.36,345.12,17298613,6204440877.0,HK.00700,腾讯控股,HK
2020-01-10,349.55,353.6,346.97,353.05,27436017,10030082546.0,HK.00700,腾讯控股,HK
2020-01-13,354.34,360.24,351.94,360.24,29907359,11085382856.0,HK.00700,腾讯控股,HK
2020-01-14,363.56,366.33,351.21,354.71,29101781,10863864920.0,HK.00700,腾讯控股,HK
2020-01-15,351.76,357.11,350.84,353.24,17289195,6348068062.0,HK.00700,腾讯控股,HK
2020-01-16,353.42,357.11,351.02,354.34,14937945,5490470341.0,HK.00700,腾讯控股,HK
2020-01-17,354.34,354.89,350.65,353.42,14829707,5445721499.0,HK.00700,腾讯控股,HK
2020-01-20,358.95,358.95,350.65,350.65,14408346,5298844180.0,HK.00700,腾讯控股,HK
2020-01-21,349.73,349.73,339.04,340.88,26222542,9349941564.0,HK.00700,腾讯控股,HK
2020-01-22,342.73,347.7,338.3,346.04,20265982,7272503871.0,HK.00700,腾讯控股,HK
2020-01-23,344.75,344.94,334.98,341.07,20199754,7161285961.0,HK.00700,腾讯控股,HK
2020-01-24,342.36,343.83,339.04,341.25,8733137,3106177839.0,HK.00700,腾讯控股,HK
2020-01-29,339.78,344.75,336.83,338.85,34453366,12247521357.0,HK.00700,腾讯控股,HK
2020-01-30,341.44,344.2,326.87,331.29,27061482,9439561263.0,HK.00700,腾讯控股,HK
2020-01-31,336.09,340.33,327.98,329.45,22019778,7653062872.0,HK.00700,腾讯控股,HK
2020-02-03,334.06,338.85,326.32,335.9,31109486,10855939331.0,HK.00700,腾讯控股,HK
2020-02-04,345.12,348.44,340.33,347.89,30843877,11089845113.0,HK.00700,腾讯控股,HK
2020-02-05,354.34,354.34,342.73,347.15,24297279,8822351403.0,HK.00700,腾讯控股,HK
2020-02-06,352.5,354.34,347.15,354.34,19300350,7077740790.0,HK.00700,腾讯控股,HK
2020-02-07,353.6,356.55,349.36,356.55,16159477,5941868209.0,HK.00700,腾讯控股,HK
2020-02-10,350.29,355.26,349.73,354.89,17859083,6575890276.0,HK.00700,腾讯控股,HK
2020-02-11,358.95,364.48,357.66,362.64,25149473,9473537305.0,HK.00700,腾讯控股,HK
2020-02-12,363.56,366.88,361.9,364.48,19203295,7282363709.0,HK.00700,腾讯控股,HK
2020-02-13,369.09,369.64,366.51,369.46,19377191,7417627167.0,HK.00700,腾讯控股,HK
2020-02-14,368.17,372.78,366.69,368.17,15064515,5789567873.0,HK.00700,腾讯控股,HK
2020-02-17,364.11,372.59,363.74,369.64,11584829,4452365366.0,HK.00700,腾讯控股,HK
2020-02-18,366.33,367.62,361.16,361.9,14137984,5346215879.0,HK.00700,腾讯控股,HK
2020-02-19,363.56,367.8,362.27,364.85,13560700,5140487520.0,HK.00700,腾讯控股,HK
2020-02-20,369.09,369.09,359.5,363.56,17988343,6798445457.0,HK.00700,腾讯控股,HK
2020-02-21,359.87,362.08,354.34,355.26,18924922,7033970047.0,HK.00700,腾讯控股,HK
2020-02-24,348.07,350.47,345.12,345.49,25147571,9095302950.0,HK.00700,腾讯控股,HK
2020-02-25,345.86,356.92,345.49,355.82,26122338,9589497268.0,HK.00700,腾讯控股,HK
2020-02-26,352.13,357.84,350.29,353.97,19879539,7314707958.0,HK.00700,腾讯控股,HK
2020-02-27,353.42,355.82,349.18,353.6,20804210,7618588228.0,HK.00700,腾讯控股,HK
2020-02-28,346.41,346.78,339.96,341.44,34620880,12365897994.0,HK.00700,腾讯控股,HK
2020-03-02,340.14,349.36,340.14,344.75,25046863,9009748775.0,HK.00700,腾讯控股,HK
2020-03-03,347.89,353.24,347.89,348.81,23657688,8631161979.0,HK.00700,腾讯控股,HK
2020-03-04,350.65,350.65,345.86,348.81,21215897,7691008421.0,HK.00700,腾讯控股,HK
2020-03-05,352.5,360.61,348.81,360.06,29338807,10871236353.0,HK.00700,腾讯控股,HK
2020-03-06,352.5,354.53,349.73,350.47,32962407,12051591766.0,HK.00700,腾讯控股,HK
2020-03-09,335.9,340.51,330.0,333.51,39186045,13746137626.0,HK.00700,腾讯控股,HK
2020-03-10,337.75,344.57,332.22,338.67,34608417,12221834624.0,HK.00700,腾讯控股,HK
2020-03-11,338.67,340.14,333.14,334.43,22181589,7787449263.0,HK.00700,腾讯控股,HK
2020-03-12,324.84,326.13,319.13,320.79,41266569,13877578726.0,HK.00700,腾讯控股,HK
2020-03-13,295.34,324.84,295.34,322.08,62258208,20244342615.0,HK.00700,腾讯控股,HK
2020-03-16,313.78,315.44,296.26,300.69,53921332,17245386881.0,HK.00700,腾讯控股,HK
2020-03-17,300.69,312.67,297.19,308.06,45722331,14641994996.0,HK.00700,腾讯控股,HK
2020-03-18,301.8,313.04,289.81,293.5,48160495,15183693783.0,HK.00700,腾讯控股,HK
2020-03-19,301.8,308.8,285.39,301.8,64815143,20218287332.0,HK.00700,腾讯控股,HK
2020-03-20,312.86,321.52,307.51,317.1,56732403,18730755857.0,HK.00700,腾讯控股,HK
2020-03-23,299.21,316.91,299.21,306.4,41974272,13587732330.0,HK.00700,腾讯控股,HK
2020-03-24,318.39,324.66,315.62,322.26,39717149,13314342718.0,HK.00700,腾讯控股,HK
2020-03-25,331.29,337.38,329.82,335.9,39297766,13664404508.0,HK.00700,腾讯控股,HK
2020-03-26,341.44,341.44,332.22,337.56,31804220,11192997545.0,HK.00700,腾讯控股,HK
2020-03-27,345.12,345.12,337.56,338.12,31174843,11039662387.0,HK.00700,腾讯控股,HK
2020-03-30,328.34,335.9,328.16,332.77,23689974,8188543442.0,HK.00700,腾讯控股,HK
2020-03-31,340.7,341.44,327.42,336.09,24083282,8409876384.0,HK.00700,腾讯控股,HK
2020-04-01,339.22,339.22,328.9,330.74,25623621,8917624899.0,HK.00700,腾讯控股,HK
